Id,HorseId,VaccinationCertificateNumber,VaccinationBatchNumber,comment,VetId,VaccinatedAt,CreatedAt
260635,20143081,,,,38,2023-11-26,2024-07-31 12:23:37
260636,20121192,,,,38,2024-07-27,2024-07-31 12:23:37
260637,20201680,,,,38,2023-11-11,2024-07-31 12:23:37
260638,20191885,,,,38,2023-11-11,2024-07-31 12:23:38
260639,20190611,,,,38,2024-04-10,2024-07-31 12:23:38
260640,20211188,,,,38,2024-07-20,2024-07-31 12:23:38
260641,20190499,,,,38,2023-11-21,2024-07-31 12:23:38
260642,20202470,,,,38,2024-06-24,2024-07-31 12:23:38
260643,20211037,,,,38,2024-05-12,2024-07-31 12:23:38
260644,20190262,,,,38,2024-02-10,2024-07-31 12:23:38
260645,20162737,,,,38,2024-07-27,2024-07-31 12:23:38
260646,20153307,,,,38,2023-01-28,2024-07-31 12:23:39
260647,20150886,,,,38,2022-12-17,2024-07-31 12:23:39
260648,20201195,,,,38,2024-06-05,2024-07-31 12:23:39
260649,20171127,,,,38,2024-03-09,2024-07-31 12:23:39
260650,20190797,,,,38,2024-07-05,2024-07-31 12:23:39
260651,20200638,,,,38,2024-07-07,2024-07-31 12:23:39
260652,20180446,,,,38,2023-01-06,2024-07-31 12:23:39
260653,20211133,,,,38,2024-03-23,2024-07-31 12:23:40
260654,20161518,,,,38,2023-01-28,2024-07-31 12:23:40
260655,20170726,,,,38,2023-01-16,2024-07-31 12:23:40
260656,20202278,,,,38,2024-07-06,2024-07-31 12:23:40
260657,20170493,,,,38,2023-07-20,2024-07-31 12:23:40
260658,20183078,,,,38,2024-06-17,2024-07-31 12:23:40
260659,20190646,,,,38,2023-10-30,2024-07-31 12:23:40
260660,20181458,,,,38,2024-04-01,2024-07-31 12:23:41
260661,20182415,,,,38,2024-05-11,2024-07-31 12:23:41
260662,20181074,,,,38,2024-05-11,2024-07-31 12:23:41
260663,20182319,,,,38,2024-05-01,2024-07-31 12:23:41
